Date,Close
7/15/2015 16:00:00,661.19
7/16/2015 16:00:00,658.46
7/17/2015 16:00:00,661.95
7/20/2015 16:00:00,678
7/21/2015 16:00:00,673.07
7/22/2015 16:00:00,725.82
7/23/2015 16:00:00,725.94
7/24/2015 16:00:00,728.79
7/27/2015 16:00:00,731.44
7/28/2015 16:00:00,730.78
7/29/2015 16:00:00,738.42
7/30/2015 16:00:00,744.16
7/31/2015 16:00:00,742.23
8/3/2015 16:00:00,743.04
8/4/2015 16:00:00,748.09
8/5/2015 16:00:00,757.77
8/6/2015 16:00:00,749.6
8/7/2015 16:00:00,749.12
8/10/2015 16:00:00,744.24
8/11/2015 16:00:00,745.66
8/12/2015 16:00:00,745.98
8/13/2015 16:00:00,743.6
8/14/2015 16:00:00,748.34
8/17/2015 16:00:00,754.03
8/18/2015 16:00:00,745.92
8/19/2015 16:00:00,745.28
8/20/2015 16:00:00,735.15
8/21/2015 16:00:00,720.01
8/24/2015 16:00:00,704.25
8/25/2015 16:00:00,695.39
8/26/2015 16:00:00,707.64
8/27/2015 16:00:00,727.17
8/28/2015 16:00:00,721.2
8/31/2015 16:00:00,710.01
9/1/2015 16:00:00,706.71
9/2/2015 16:00:00,723.87
9/3/2015 16:00:00,724.99
9/4/2015 16:00:00,719.23
9/8/2015 16:00:00,732.14
9/9/2015 16:00:00,718.83
9/10/2015 16:00:00,723.19
9/11/2015 16:00:00,729.06
9/14/2015 16:00:00,726.8
9/15/2015 16:00:00,732.08
9/16/2015 16:00:00,730.01
9/17/2015 16:00:00,730.2
9/18/2015 16:00:00,729.48
9/21/2015 16:00:00,731.19
9/22/2015 16:00:00,726.97
9/23/2015 16:00:00,731.57
9/24/2015 16:00:00,731.17
9/25/2015 16:00:00,730.28
9/28/2015 16:00:00,708.03
9/29/2015 16:00:00,708.54
9/30/2015 16:00:00,720.25
10/1/2015 16:00:00,724.43
10/2/2015 16:00:00,724.45
10/5/2015 16:00:00,728.08
10/6/2015 16:00:00,713.25
10/7/2015 16:00:00,720.16
10/8/2015 16:00:00,734.77
10/9/2015 16:00:00,732.93
10/12/2015 16:00:00,747.82
10/13/2015 16:00:00,750.42
10/14/2015 16:00:00,718.56
10/15/2015 16:00:00,723.81
10/16/2015 16:00:00,722.7
10/19/2015 16:00:00,718.64
10/20/2015 16:00:00,705.63
10/21/2015 16:00:00,665.67
10/22/2015 16:00:00,650.62
10/23/2015 16:00:00,649.72
10/26/2015 16:00:00,659.69
10/27/2015 16:00:00,656.55
10/28/2015 16:00:00,654.89
10/29/2015 16:00:00,648.2
10/30/2015 16:00:00,640.23
11/2/2015 16:00:00,624
11/3/2015 16:00:00,623.16
11/4/2015 16:00:00,614.98
11/5/2015 16:00:00,617.23
11/6/2015 16:00:00,612.4
11/9/2015 16:00:00,609.29
11/10/2015 16:00:00,628.88
11/11/2015 16:00:00,621.84
11/12/2015 16:00:00,614.68
11/13/2015 16:00:00,592.89
11/16/2015 16:00:00,588.74
11/17/2015 16:00:00,583.58
11/18/2015 16:00:00,594
11/19/2015 16:00:00,611.51
11/20/2015 16:00:00,536.19
11/23/2015 16:00:00,559.29
11/24/2015 16:00:00,577.79
11/25/2015 16:00:00,580.83
11/27/2015 16:00:00,576.62
11/30/2015 16:00:00,579.55
12/1/2015 16:00:00,580.74
12/2/2015 16:00:00,574.66
12/3/2015 16:00:00,565.31
12/4/2015 16:00:00,561.2
12/7/2015 16:00:00,551.75
12/8/2015 16:00:00,542.24
12/9/2015 16:00:00,548.01
12/10/2015 16:00:00,575.43
12/11/2015 16:00:00,565
12/14/2015 16:00:00,558.16
12/15/2015 16:00:00,554.86
12/16/2015 16:00:00,567.83
12/17/2015 16:00:00,554.89
12/18/2015 16:00:00,541.08
12/21/2015 16:00:00,522.01
12/22/2015 16:00:00,494.61
12/23/2015 16:00:00,497.48
12/24/2015 16:00:00,495.1
12/28/2015 16:00:00,493.52
12/29/2015 16:00:00,489.94
12/30/2015 16:00:00,485.79
12/31/2015 16:00:00,479.85
1/4/2016 16:00:00,448.81
1/5/2016 16:00:00,449.03
1/6/2016 16:00:00,426.67
1/7/2016 16:00:00,416
1/8/2016 16:00:00,413.29
1/11/2016 16:00:00,411.1
1/12/2016 16:00:00,404.26
1/13/2016 16:00:00,428.28
1/14/2016 16:00:00,454.3
1/15/2016 16:00:00,475.94
1/19/2016 16:00:00,469.47
1/20/2016 16:00:00,465.5
1/21/2016 16:00:00,461.2
1/22/2016 16:00:00,450.76
1/25/2016 16:00:00,442.17
1/26/2016 16:00:00,448.15
1/27/2016 16:00:00,442.64
1/28/2016 16:00:00,453.08
1/29/2016 16:00:00,452.97
2/1/2016 16:00:00,472.64
2/2/2016 16:00:00,475.67
2/3/2016 16:00:00,461.74
2/4/2016 16:00:00,470.9
2/5/2016 16:00:00,460.14
2/8/2016 16:00:00,445
2/9/2016 16:00:00,440.93
2/10/2016 16:00:00,448.81
2/11/2016 16:00:00,461.39
2/12/2016 16:00:00,480.57
2/16/2016 16:00:00,492.94
2/17/2016 16:00:00,514.01
2/18/2016 16:00:00,515.93
2/19/2016 16:00:00,511.58
2/22/2016 16:00:00,525.9
2/23/2016 16:00:00,525.06
2/24/2016 16:00:00,514.86
2/25/2016 16:00:00,505.33
2/26/2016 16:00:00,506.01
2/29/2016 16:00:00,509.16
3/1/2016 16:00:00,509.97
3/2/2016 16:00:00,525.69
3/3/2016 16:00:00,524.29
3/4/2016 16:00:00,529
3/7/2016 16:00:00,533.69
3/8/2016 16:00:00,524.69
3/9/2016 16:00:00,506.63
3/10/2016 16:00:00,503.68
3/11/2016 16:00:00,507.85
3/14/2016 16:00:00,515.73
3/15/2016 16:00:00,503
3/16/2016 16:00:00,500.35
3/17/2016 16:00:00,471.59
3/18/2016 16:00:00,455.37
3/21/2016 16:00:00,462.48
3/22/2016 16:00:00,471.76
3/23/2016 16:00:00,474.46
3/24/2016 16:00:00,471.37
3/28/2016 16:00:00,475.31
3/29/2016 16:00:00,460
3/30/2016 16:00:00,466.15
3/31/2016 16:00:00,470.97
4/1/2016 16:00:00,464.81
4/4/2016 16:00:00,465
4/5/2016 16:00:00,463.42
4/6/2016 16:00:00,455.25
4/7/2016 16:00:00,450.6
4/8/2016 16:00:00,451.25
4/11/2016 16:00:00,444.21
4/12/2016 16:00:00,444.62
4/13/2016 16:00:00,444.66
4/14/2016 16:00:00,456.01
4/15/2016 16:00:00,469.29
4/18/2016 16:00:00,460.12
4/19/2016 16:00:00,455.18
4/20/2016 16:00:00,458
4/21/2016 16:00:00,448.14
4/22/2016 16:00:00,442.73
4/25/2016 16:00:00,443.1
4/26/2016 16:00:00,445.92
4/27/2016 16:00:00,417.22
4/28/2016 16:00:00,423.4
4/29/2016 16:00:00,420.97
5/2/2016 16:00:00,433.5
5/3/2016 16:00:00,437.95
5/4/2016 16:00:00,433.3
5/5/2016 16:00:00,435
5/6/2016 16:00:00,433.81
5/9/2016 16:00:00,453.17
5/10/2016 16:00:00,455.59
5/11/2016 16:00:00,454
5/12/2016 16:00:00,457.01
5/13/2016 16:00:00,458.35
5/16/2016 16:00:00,444.56
5/17/2016 16:00:00,446.08
5/18/2016 16:00:00,448.61
5/19/2016 16:00:00,450.64
5/20/2016 16:00:00,449.92
5/23/2016 16:00:00,456.44
5/24/2016 16:00:00,457.33
5/25/2016 16:00:00,458.04
5/26/2016 16:00:00,452.03
5/27/2016 16:00:00,445.41
5/31/2016 16:00:00,441.96
6/1/2016 16:00:00,432.59
6/2/2016 16:00:00,443.49
6/3/2016 16:00:00,433.94
6/6/2016 16:00:00,445.27
6/7/2016 16:00:00,433.39
6/8/2016 16:00:00,429.2
6/9/2016 16:00:00,415.79
6/10/2016 16:00:00,405.26
6/13/2016 16:00:00,394
6/14/2016 16:00:00,395.27
6/15/2016 16:00:00,390.31
6/16/2016 16:00:00,393.55
6/17/2016 16:00:00,397.27
6/20/2016 16:00:00,396.94
6/21/2016 16:00:00,391.96
6/22/2016 16:00:00,392.99
6/23/2016 16:00:00,408.89
6/24/2016 16:00:00,400.73
6/27/2016 16:00:00,388.78
6/28/2016 16:00:00,391.67
6/29/2016 16:00:00,409.49
6/30/2016 16:00:00,402.76
7/1/2016 16:00:00,393.91
7/5/2016 16:00:00,396.38
7/6/2016 16:00:00,401.05
7/7/2016 16:00:00,390.78
7/8/2016 16:00:00,399.71
7/11/2016 16:00:00,403.18
7/12/2016 16:00:00,408.34
7/13/2016 16:00:00,416.63
7/14/2016 16:00:00,417.98
7/15/2016 16:00:00,404.86
7/18/2016 16:00:00,408.9
7/19/2016 16:00:00,415.31
7/20/2016 16:00:00,419.68
7/21/2016 16:00:00,418.07
7/22/2016 16:00:00,442.48
7/25/2016 16:00:00,441.52
7/26/2016 16:00:00,430.85
7/27/2016 16:00:00,426.06
7/28/2016 16:00:00,430.55
7/29/2016 16:00:00,423.99
8/1/2016 16:00:00,414.08
8/2/2016 16:00:00,402.64
8/3/2016 16:00:00,402.56
8/4/2016 16:00:00,397.2
8/5/2016 16:00:00,401.13
8/8/2016 16:00:00,401.4
8/9/2016 16:00:00,395.1
8/10/2016 16:00:00,395.07
8/11/2016 16:00:00,398.22
8/12/2016 16:00:00,397.33
8/15/2016 16:00:00,397.48
8/16/2016 16:00:00,400.86
8/17/2016 16:00:00,399.18
8/18/2016 16:00:00,394.91
8/19/2016 16:00:00,388.5
8/22/2016 16:00:00,396.04
8/23/2016 16:00:00,397
8/24/2016 16:00:00,403.75
8/25/2016 16:00:00,413.34
8/26/2016 16:00:00,418.75
8/29/2016 16:00:00,423.02
8/30/2016 16:00:00,415.15
8/31/2016 16:00:00,413.73
9/1/2016 16:00:00,414.68
9/2/2016 16:00:00,408.41
9/6/2016 16:00:00,414.07
9/7/2016 16:00:00,438.45
9/8/2016 16:00:00,436.31
9/9/2016 16:00:00,426.55
9/12/2016 16:00:00,428.9
9/13/2016 16:00:00,421.36
9/14/2016 16:00:00,414.9
9/15/2016 16:00:00,413.96
9/16/2016 16:00:00,409.32
9/19/2016 16:00:00,402.76
9/20/2016 16:00:00,400.42
9/21/2016 16:00:00,399.75
9/22/2016 16:00:00,410.16
9/23/2016 16:00:00,413.81
9/26/2016 16:00:00,419.88
9/27/2016 16:00:00,418.95
9/28/2016 16:00:00,418.31
9/29/2016 16:00:00,420.73
9/30/2016 16:00:00,423.5
10/3/2016 16:00:00,430.87
10/4/2016 16:00:00,427.27
10/5/2016 16:00:00,427.84
10/6/2016 16:00:00,424.49
10/7/2016 16:00:00,429.91
10/10/2016 16:00:00,437.88
10/11/2016 16:00:00,423.02
10/12/2016 16:00:00,418.52
10/13/2016 16:00:00,409.81
10/14/2016 16:00:00,404.14
10/17/2016 16:00:00,394.35
10/18/2016 16:00:00,393.96
10/19/2016 16:00:00,405.25
10/20/2016 16:00:00,405.1
10/21/2016 16:00:00,411.94
10/24/2016 16:00:00,413.35
10/25/2016 16:00:00,405.67
10/26/2016 16:00:00,368.02
10/27/2016 16:00:00,368.59
10/28/2016 16:00:00,370.08
10/31/2016 16:00:00,360.76
11/1/2016 16:00:00,359.92
11/2/2016 16:00:00,369.63
11/3/2016 16:00:00,374.71
11/4/2016 16:00:00,370.43
11/7/2016 16:00:00,382.49
11/8/2016 16:00:00,378.54
11/9/2016 16:00:00,369.52
11/10/2016 16:00:00,391.83
11/11/2016 16:00:00,397.08
11/14/2016 16:00:00,414.18
11/15/2016 16:00:00,400
11/16/2016 16:00:00,402.9
11/17/2016 16:00:00,402.9
11/18/2016 16:00:00,411.8
11/21/2016 16:00:00,412.38
11/22/2016 16:00:00,405.99
11/23/2016 16:00:00,410.41
11/25/2016 16:00:00,410.28
11/28/2016 16:00:00,399.39
11/29/2016 16:00:00,395.11
11/30/2016 16:00:00,396.33
12/1/2016 16:00:00,402.38
12/2/2016 16:00:00,400.03
12/5/2016 16:00:00,396.27
12/6/2016 16:00:00,366.37
12/7/2016 16:00:00,368.06
12/8/2016 16:00:00,369.06
12/9/2016 16:00:00,370
12/12/2016 16:00:00,382.48
12/13/2016 16:00:00,377.22
12/14/2016 16:00:00,375.7
12/15/2016 16:00:00,382.35
12/16/2016 16:00:00,392.07
12/19/2016 16:00:00,389.5
12/20/2016 16:00:00,389.47
12/21/2016 16:00:00,393.5
12/22/2016 16:00:00,391.16
12/23/2016 16:00:00,389.77
12/27/2016 16:00:00,388.75
12/28/2016 16:00:00,385.37
12/29/2016 16:00:00,376.61
12/30/2016 16:00:00,377.32
1/3/2017 16:00:00,374.77
1/4/2017 16:00:00,381.86
1/5/2017 16:00:00,391.89
1/6/2017 16:00:00,398.44
1/9/2017 16:00:00,395.06
1/10/2017 16:00:00,414.48
1/11/2017 16:00:00,413.93
1/12/2017 16:00:00,409.35
1/13/2017 16:00:00,410.75
1/17/2017 16:00:00,405.87
1/18/2017 16:00:00,409.74
1/19/2017 16:00:00,408.87
1/20/2017 16:00:00,405.2
1/23/2017 16:00:00,407.72
1/24/2017 16:00:00,417.88
1/25/2017 16:00:00,419.54
1/26/2017 16:00:00,418.73
1/27/2017 16:00:00,416.6
1/30/2017 16:00:00,417.95
1/31/2017 16:00:00,421.44
2/1/2017 16:00:00,420.23
2/2/2017 16:00:00,423.3
2/3/2017 16:00:00,404.08
2/6/2017 16:00:00,395.59
2/7/2017 16:00:00,398.64
2/8/2017 16:00:00,402.94
2/9/2017 16:00:00,415.31
2/10/2017 16:00:00,413.36
2/13/2017 16:00:00,414.14
2/14/2017 16:00:00,419.54
2/15/2017 16:00:00,423.34
2/16/2017 16:00:00,424.76
2/17/2017 16:00:00,427.61
2/21/2017 16:00:00,432.36
2/22/2017 16:00:00,427.61
2/23/2017 16:00:00,422.38
2/24/2017 16:00:00,420.9
2/27/2017 16:00:00,421.67
2/28/2017 16:00:00,418.74
3/1/2017 16:00:00,419.15
3/2/2017 16:00:00,416.29
3/3/2017 16:00:00,416.09
3/6/2017 16:00:00,411.68
3/7/2017 16:00:00,404.9
3/8/2017 16:00:00,406.5
3/9/2017 16:00:00,410.48
3/10/2017 16:00:00,407.75
3/13/2017 16:00:00,405.87
3/14/2017 16:00:00,403.1
3/15/2017 16:00:00,400.96
3/16/2017 16:00:00,400.95
3/17/2017 16:00:00,402.58
3/20/2017 16:00:00,396.37
3/21/2017 16:00:00,407.52
3/22/2017 16:00:00,416.31
3/23/2017 16:00:00,414.88
3/24/2017 16:00:00,414.02
3/27/2017 16:00:00,414.96
3/28/2017 16:00:00,426.23
3/29/2017 16:00:00,434.34
3/30/2017 16:00:00,443.92
3/31/2017 16:00:00,445.52
4/3/2017 16:00:00,452.75
4/4/2017 16:00:00,449.41
4/5/2017 16:00:00,452.44
4/6/2017 16:00:00,450.29
4/7/2017 16:00:00,447.34
4/10/2017 16:00:00,454.28
4/11/2017 16:00:00,453
4/12/2017 16:00:00,458.35
4/13/2017 16:00:00,463.62
4/17/2017 16:00:00,469.89
4/18/2017 16:00:00,468.51
4/19/2017 16:00:00,476.96
4/20/2017 16:00:00,478.39
4/21/2017 16:00:00,479.09
4/24/2017 16:00:00,468.79
4/25/2017 16:00:00,471.76
4/26/2017 16:00:00,482.99
4/27/2017 16:00:00,482
4/28/2017 16:00:00,474.47
5/1/2017 16:00:00,477.58
5/2/2017 16:00:00,486.86
5/3/2017 16:00:00,479.97
5/4/2017 16:00:00,472.4
5/5/2017 16:00:00,475.3
5/8/2017 16:00:00,471.15
5/9/2017 16:00:00,479.13
5/10/2017 16:00:00,486.42
5/11/2017 16:00:00,488.52
5/12/2017 16:00:00,489.33
5/15/2017 16:00:00,495.31
5/16/2017 16:00:00,496.14
5/17/2017 16:00:00,479.83
5/18/2017 16:00:00,484.74
5/19/2017 16:00:00,484.99
5/22/2017 16:00:00,482.79
5/23/2017 16:00:00,475
5/24/2017 16:00:00,478.8
5/25/2017 16:00:00,481.39
5/26/2017 16:00:00,480.15
5/30/2017 16:00:00,475.7
5/31/2017 16:00:00,477.35
6/1/2017 16:00:00,483.6
6/2/2017 16:00:00,478.07
6/5/2017 16:00:00,472.6
6/6/2017 16:00:00,470.48
6/7/2017 16:00:00,462.23
6/8/2017 16:00:00,459.69
6/9/2017 16:00:00,460.85
6/12/2017 16:00:00,461.55
6/13/2017 16:00:00,464.22
6/14/2017 16:00:00,459.69
6/15/2017 16:00:00,455.67
6/16/2017 16:00:00,451.09
6/19/2017 16:00:00,458.91
6/20/2017 16:00:00,425.6
6/21/2017 16:00:00,417.6
6/22/2017 16:00:00,420.92
6/23/2017 16:00:00,415.28
6/26/2017 16:00:00,413.99
6/27/2017 16:00:00,413.98
6/28/2017 16:00:00,416.87
6/29/2017 16:00:00,419.18
6/30/2017 16:00:00,416.1
7/3/2017 16:00:00,417.33
7/5/2017 16:00:00,413.25
7/6/2017 16:00:00,412.76
7/7/2017 16:00:00,413.89
7/10/2017 16:00:00,407.55
7/11/2017 16:00:00,396.08
7/12/2017 16:00:00,396.95
7/13/2017 16:00:00,400.04
7/14/2017 16:00:00,395.83
7/17/2017 16:00:00,392
7/18/2017 16:00:00,374.98
7/19/2017 16:00:00,372.83
7/20/2017 16:00:00,356.05
7/21/2017 16:00:00,345.34
7/24/2017 16:00:00,339.98
7/25/2017 16:00:00,348.62
7/26/2017 16:00:00,340.6
7/27/2017 16:00:00,349.84
7/28/2017 16:00:00,350.5
7/31/2017 16:00:00,343.77
8/1/2017 16:00:00,347.24
8/2/2017 16:00:00,351.06
8/3/2017 16:00:00,345.36
8/4/2017 16:00:00,344.56
8/7/2017 16:00:00,339.45
8/8/2017 16:00:00,333.64
8/9/2017 16:00:00,334.61
8/10/2017 16:00:00,322.65
8/11/2017 16:00:00,326.41
8/14/2017 16:00:00,322.4
8/15/2017 16:00:00,322.78
8/16/2017 16:00:00,320.13
8/17/2017 16:00:00,317.92
8/18/2017 16:00:00,311.24
8/21/2017 16:00:00,308.59
8/22/2017 16:00:00,305.51
8/23/2017 16:00:00,297.09
8/24/2017 16:00:00,301.92
8/25/2017 16:00:00,308.79
8/28/2017 16:00:00,312.02
8/29/2017 16:00:00,310.37
8/30/2017 16:00:00,315.13
8/31/2017 16:00:00,316.71
9/1/2017 16:00:00,319.95
9/5/2017 16:00:00,308.32
9/6/2017 16:00:00,317.88
9/7/2017 16:00:00,317.25
9/8/2017 16:00:00,300.03
9/11/2017 16:00:00,305.14
9/12/2017 16:00:00,308.83
9/13/2017 16:00:00,311.6
9/14/2017 16:00:00,310.59
9/15/2017 16:00:00,313.09
9/18/2017 16:00:00,301.87
9/19/2017 16:00:00,303.41
9/20/2017 16:00:00,312.39
9/21/2017 16:00:00,313.22
9/22/2017 16:00:00,314.31
9/25/2017 16:00:00,320.83
9/26/2017 16:00:00,319.21
9/27/2017 16:00:00,313.85
9/28/2017 16:00:00,316.53
9/29/2017 16:00:00,307.83
10/2/2017 16:00:00,301.81
10/3/2017 16:00:00,302.99
10/4/2017 16:00:00,306.81
10/5/2017 16:00:00,310.35
10/6/2017 16:00:00,307.64
10/9/2017 16:00:00,303.92
10/10/2017 16:00:00,310.88
10/11/2017 16:00:00,311.49
10/12/2017 16:00:00,314.17
10/13/2017 16:00:00,326.45
10/16/2017 16:00:00,320.39
10/17/2017 16:00:00,329.3
10/18/2017 16:00:00,318.24
10/19/2017 16:00:00,325.27
10/20/2017 16:00:00,324.76
10/23/2017 16:00:00,320.45
10/24/2017 16:00:00,324.3
10/25/2017 16:00:00,277.01
10/26/2017 16:00:00,281.52
10/27/2017 16:00:00,276.12
10/30/2017 16:00:00,268.7
10/31/2017 16:00:00,271.9
11/1/2017 16:00:00,270.2
11/2/2017 16:00:00,279.46
11/3/2017 16:00:00,273.53
11/6/2017 16:00:00,275.77
11/7/2017 16:00:00,274.5
11/8/2017 16:00:00,273.9
11/9/2017 16:00:00,275
11/10/2017 16:00:00,279.45
11/13/2017 16:00:00,277.5
11/14/2017 16:00:00,280.9
11/15/2017 16:00:00,285.45
11/16/2017 16:00:00,283.7
11/17/2017 16:00:00,289.84
11/20/2017 16:00:00,283.25
11/21/2017 16:00:00,279.51
11/22/2017 16:00:00,281.27
11/24/2017 13:00:00,279.31
11/27/2017 16:00:00,274.52
11/28/2017 16:00:00,285.86
11/29/2017 16:00:00,301.99
11/30/2017 16:00:00,304.39
12/1/2017 16:00:00,307.59
12/4/2017 16:00:00,315.6
12/5/2017 16:00:00,315.56
12/6/2017 16:00:00,310.67
12/7/2017 16:00:00,313.65
12/8/2017 16:00:00,315.9
12/11/2017 16:00:00,313.39
12/12/2017 16:00:00,318.38
12/13/2017 16:00:00,319.7
12/14/2017 16:00:00,314.02
12/15/2017 16:00:00,312.12
12/18/2017 16:00:00,313.42
12/19/2017 16:00:00,313.17
12/20/2017 16:00:00,298.67
12/21/2017 16:00:00,292.4
12/22/2017 16:00:00,295.23
12/26/2017 16:00:00,295.52
12/27/2017 16:00:00,295.42
12/28/2017 16:00:00,294.82
12/29/2017 16:00:00,289.03
1/2/2018 16:00:00,292.95
1/3/2018 16:00:00,309
1/4/2018 16:00:00,307.11
1/5/2018 16:00:00,313.79
1/8/2018 16:00:00,318.47
1/9/2018 16:00:00,319.37
1/10/2018 16:00:00,321.8
1/11/2018 16:00:00,325.5
1/12/2018 16:00:00,327.34
1/16/2018 16:00:00,327.37
1/17/2018 16:00:00,334.63
1/18/2018 16:00:00,337.53
1/19/2018 16:00:00,343.87
1/22/2018 16:00:00,330
1/23/2018 16:00:00,328.71
1/24/2018 16:00:00,329.53
1/25/2018 16:00:00,333.97
1/26/2018 16:00:00,330.23
1/29/2018 16:00:00,332.33
1/30/2018 16:00:00,322.08
1/31/2018 16:00:00,324.76
2/1/2018 16:00:00,314.72
2/2/2018 16:00:00,311.64
2/5/2018 16:00:00,300.3
2/6/2018 16:00:00,304.33
2/7/2018 16:00:00,272.21
2/8/2018 16:00:00,266.01
2/9/2018 16:00:00,255.46
2/12/2018 16:00:00,254.45
2/13/2018 16:00:00,251.33
2/14/2018 16:00:00,289.91
2/15/2018 16:00:00,286.65
2/16/2018 16:00:00,305.63
2/20/2018 16:00:00,317.57
2/21/2018 16:00:00,320.96
2/22/2018 16:00:00,313.91
2/23/2018 16:00:00,315.82
2/26/2018 16:00:00,311.89
2/27/2018 16:00:00,319.15
2/28/2018 16:00:00,318.41
3/1/2018 16:00:00,313.26
3/2/2018 16:00:00,319.99
3/5/2018 16:00:00,320.16
3/6/2018 16:00:00,318.04
3/7/2018 16:00:00,319.95
3/8/2018 16:00:00,321.86
3/9/2018 16:00:00,322.16
3/12/2018 16:00:00,323.76
3/13/2018 16:00:00,326.8
3/14/2018 16:00:00,319.66
3/15/2018 16:00:00,318.91
3/16/2018 16:00:00,320.2
3/19/2018 16:00:00,316.8
3/20/2018 16:00:00,320.17
3/21/2018 16:00:00,334.52
3/22/2018 16:00:00,336.71
3/23/2018 16:00:00,322.3
3/26/2018 16:00:00,327.86
3/27/2018 16:00:00,322.96
3/28/2018 16:00:00,319.51
3/29/2018 16:00:00,323.11
4/2/2018 16:00:00,311.16
4/3/2018 16:00:00,316.66
4/4/2018 16:00:00,325.84
4/5/2018 16:00:00,327.71
4/6/2018 16:00:00,318.07
4/9/2018 16:00:00,317.1
4/10/2018 16:00:00,321.77
4/11/2018 16:00:00,321.75
4/12/2018 16:00:00,325.08
4/13/2018 16:00:00,318.36
4/16/2018 16:00:00,326.6
4/17/2018 16:00:00,334.61
4/18/2018 16:00:00,339.36
4/19/2018 16:00:00,338.46
4/20/2018 16:00:00,331.95
4/23/2018 16:00:00,330.71
4/24/2018 16:00:00,333.1
4/25/2018 16:00:00,339.52
4/26/2018 16:00:00,422.5
4/27/2018 16:00:00,427.35
4/30/2018 16:00:00,423.33
5/1/2018 16:00:00,426.01
5/2/2018 16:00:00,421.22
5/3/2018 16:00:00,419.42
5/4/2018 16:00:00,420.41
5/7/2018 16:00:00,419.62
5/8/2018 16:00:00,424.42
5/9/2018 16:00:00,424.69
5/10/2018 16:00:00,422.67
5/11/2018 16:00:00,424.9
5/14/2018 16:00:00,425.06
5/15/2018 16:00:00,426.56
5/16/2018 16:00:00,444.67
5/17/2018 16:00:00,438.58
5/18/2018 16:00:00,438.58
5/21/2018 16:00:00,433.86
5/22/2018 16:00:00,433.44
5/23/2018 16:00:00,435.51
5/24/2018 16:00:00,433.43
5/25/2018 16:00:00,428.96
5/29/2018 16:00:00,433.01
5/30/2018 16:00:00,436.61
5/31/2018 16:00:00,436.61
6/1/2018 16:00:00,438.62
6/4/2018 16:00:00,443.83
6/5/2018 16:00:00,453.34
6/6/2018 16:00:00,453.82
6/7/2018 16:00:00,448.28
6/8/2018 16:00:00,453.38
6/11/2018 16:00:00,466.64
