Date,Close
9/16/2015,57.26
9/17/2015,57.28
9/18/2015,56.84
9/21/2015,57.54
9/22/2015,57.12
9/23/2015,57.79
9/24/2015,58.37
9/25/2015,57.99
9/28/2015,55.77
9/29/2015,55.72
9/30/2015,56.84
10/1/2015,57.48
10/2/2015,58.08
10/5/2015,59.04
10/6/2015,58.69
10/7/2015,58.78
10/8/2015,59.46
10/9/2015,60.07
10/12/2015,60.54
10/13/2015,60.16
10/14/2015,58.82
10/15/2015,59.69
10/16/2015,59.93
10/19/2015,60.97
10/20/2015,60.88
10/21/2015,60.53
10/22/2015,61.49
10/23/2015,62.61
10/26/2015,63.43
10/27/2015,62.71
10/28/2015,63.51
10/29/2015,62.5
10/30/2015,62.57
11/2/2015,62.24
11/3/2015,62.8
11/4/2015,61.96
11/5/2015,62.28
11/6/2015,61.97
11/9/2015,61.34
11/10/2015,62.18
11/11/2015,61.87
11/12/2015,61.07
11/13/2015,59.74
11/16/2015,60.68
11/17/2015,60.55
11/18/2015,61.8
11/19/2015,61.46
11/20/2015,61.99
11/23/2015,62.64
11/24/2015,61.96
11/25/2015,62.19
11/27/2015,62.18
11/30/2015,61.39
12/1/2015,61.37
12/2/2015,61.22
12/3/2015,59.55
12/4/2015,61.75
12/7/2015,61.89
12/8/2015,62.16
12/9/2015,61.18
12/10/2015,61.87
12/11/2015,59.82
12/14/2015,59.92
12/15/2015,59.98
12/16/2015,60.35
12/17/2015,59.52
12/18/2015,58.62
12/21/2015,59.54
12/22/2015,59.99
12/23/2015,60.34
12/24/2015,60.32
12/28/2015,60.19
12/29/2015,61.13
12/30/2015,60.82
12/31/2015,60.03
1/4/2016,58.26
1/5/2016,58.65
1/6/2016,58.13
1/7/2016,56.69
1/8/2016,56.63
1/11/2016,57.82
1/12/2016,59.46
1/13/2016,57.87
1/14/2016,58.98
1/15/2016,58
1/19/2016,58.55
1/20/2016,56.92
1/21/2016,59.03
1/22/2016,59.17
1/25/2016,57.71
1/26/2016,58.61
1/27/2016,57.63
1/28/2016,59.29
1/29/2016,60.77
2/1/2016,61.4
2/2/2016,60.7
2/3/2016,59.53
2/4/2016,58.29
2/5/2016,54.49
2/8/2016,54.14
2/9/2016,54.42
2/10/2016,55.14
2/11/2016,54.92
2/12/2016,55.86
2/16/2016,56.41
2/17/2016,57.63
2/18/2016,56.96
2/19/2016,57.67
2/22/2016,58.87
2/23/2016,58.46
2/24/2016,58.11
2/25/2016,58.75
2/26/2016,58.34
2/29/2016,58.21
3/1/2016,60.04
3/2/2016,59.56
3/3/2016,59.04
3/4/2016,58.7
3/7/2016,58
3/8/2016,57.6
3/9/2016,57.07
3/10/2016,57.52
3/11/2016,57.59
3/14/2016,58.65
3/15/2016,59.08
3/16/2016,59.67
3/17/2016,59.55
3/18/2016,59.7
3/21/2016,59.1
3/22/2016,59.38
3/23/2016,58.83
3/24/2016,58.36
3/28/2016,58.96
3/29/2016,59.55
3/30/2016,60.01
3/31/2016,59.7
4/1/2016,61.02
4/4/2016,60.25
4/5/2016,60.04
4/6/2016,60.83
4/7/2016,61.17
4/8/2016,61.04
4/11/2016,60.9
4/12/2016,59.5
4/13/2016,60.21
4/14/2016,60.13
4/15/2016,60.51
4/18/2016,60.89
4/19/2016,60.9
4/20/2016,60.9
4/21/2016,60.64
4/22/2016,57.68
4/25/2016,57.77
4/26/2016,57.72
4/27/2016,56.9
4/28/2016,56.42
4/29/2016,56.23
5/2/2016,57.36
5/3/2016,56.25
5/4/2016,56.39
5/5/2016,56.25
5/6/2016,56.31
5/9/2016,56.64
5/10/2016,57.49
5/11/2016,56.23
5/12/2016,56.3
5/13/2016,55.82
5/16/2016,55.53
5/17/2016,54.88
5/18/2016,54.8
5/19/2016,54.55
5/20/2016,54.62
5/23/2016,54.6
5/24/2016,55.44
5/25/2016,55.15
5/26/2016,55.29
5/27/2016,55.15
5/31/2016,54.89
6/1/2016,54.82
6/2/2016,54.62
6/3/2016,54.61
6/6/2016,55.59
6/7/2016,55.3
6/8/2016,55.22
6/9/2016,55.58
6/10/2016,54.87
6/13/2016,55.04
6/14/2016,55.57
6/15/2016,55.35
6/16/2016,55.53
6/17/2016,55.31
6/20/2016,55.38
6/21/2016,55.81
6/22/2016,55.61
6/23/2016,56.13
6/24/2016,54.68
6/27/2016,53.69
6/28/2016,54.85
6/29/2016,56.74
6/30/2016,57.12
7/1/2016,56.99
7/5/2016,56.77
7/6/2016,56.75
7/7/2016,56.91
7/8/2016,56.51
7/11/2016,56.32
7/12/2016,57.48
7/13/2016,56.48
7/14/2016,57.59
7/15/2016,57.41
7/18/2016,56.92
7/19/2016,56.76
7/20/2016,57.54
7/21/2016,57.6
7/22/2016,57.9
7/25/2016,57.95
7/26/2016,58.31
7/27/2016,57.85
7/28/2016,58.21
7/29/2016,58.05
8/1/2016,57.63
8/2/2016,56.73
8/3/2016,55.94
8/4/2016,55.42
8/5/2016,55.9
8/8/2016,55.36
8/9/2016,55.2
8/10/2016,55.62
8/11/2016,55.47
8/12/2016,55.47
8/15/2016,55.25
8/16/2016,55.37
8/17/2016,55.8
8/18/2016,55.53
8/19/2016,54.94
8/22/2016,55.85
8/23/2016,56.4
8/24/2016,57.09
8/25/2016,57.29
8/26/2016,57.29
8/29/2016,56.8
8/30/2016,56.4
8/31/2016,56.23
9/1/2016,56.31
9/2/2016,56.18
9/6/2016,56.02
9/7/2016,56.32
9/8/2016,55.3
9/9/2016,54.35
9/12/2016,54.71
9/13/2016,53.98
9/14/2016,53.9
9/15/2016,54.11
9/16/2016,53.74
9/19/2016,53.01
9/20/2016,53.3
9/21/2016,53.98
9/22/2016,54.39
9/23/2016,54.43
9/26/2016,54.04
9/27/2016,54.19
9/28/2016,53.98
9/29/2016,53.45
9/30/2016,54.14
10/3/2016,53.84
10/4/2016,53.53
10/5/2016,53.35
10/6/2016,53.14
10/7/2016,53.46
10/10/2016,53.3
10/11/2016,52.92
10/12/2016,53.16
10/13/2016,52.95
10/14/2016,53.08
10/17/2016,52.76
10/18/2016,52.61
10/19/2016,53.15
10/20/2016,53.59
10/21/2016,53.63
10/24/2016,54.18
10/25/2016,53.67
10/26/2016,53.63
10/27/2016,53.59
10/28/2016,53.53
10/31/2016,53.07
11/1/2016,52.5
11/2/2016,52.98
11/3/2016,51.77
11/4/2016,52.75
11/7/2016,54.49
11/8/2016,54.62
11/9/2016,54.58
11/10/2016,53.57
11/11/2016,53.93
11/14/2016,54.22
11/15/2016,54.59
11/16/2016,55.44
11/17/2016,55.85
11/18/2016,55.77
11/21/2016,56.1
11/22/2016,57.12
11/23/2016,57.59
11/25/2016,57.43
11/28/2016,57.59
11/29/2016,58.17
11/30/2016,57.97
12/1/2016,58.51
12/2/2016,57.21
12/5/2016,57.5
12/6/2016,57.44
12/7/2016,58.76
12/8/2016,58.65
12/9/2016,58.75
12/12/2016,58.77
12/13/2016,59.31
12/14/2016,58.75
12/15/2016,57.71
12/16/2016,57.66
12/19/2016,57.65
12/20/2016,57.7
12/21/2016,57.44
12/22/2016,57.11
12/23/2016,57.01
12/27/2016,56.86
12/28/2016,56.35
12/29/2016,56.32
12/30/2016,55.52
1/3/2017,55.35
1/4/2017,55.99
1/5/2017,56.46
1/6/2017,57.13
1/9/2017,58.2
1/10/2017,57.88
1/11/2017,58.1
1/12/2017,58.03
1/13/2017,57.85
1/17/2017,58
1/18/2017,58.45
1/19/2017,57.89
1/20/2017,57.66
1/23/2017,57.76
1/24/2017,58.44
1/25/2017,58.7
1/26/2017,58.46
1/27/2017,56.12
1/30/2017,55.9
1/31/2017,55.22
2/1/2017,53.9
2/2/2017,53.87
2/3/2017,55.06
2/6/2017,55.73
2/7/2017,55.24
2/8/2017,55.22
2/9/2017,55.81
2/10/2017,56.22
2/13/2017,56.11
2/14/2017,56.58
2/15/2017,56.86
2/16/2017,56.73
2/17/2017,57.35
2/21/2017,57.54
2/22/2017,57.57
2/23/2017,57.64
2/24/2017,57.48
2/27/2017,56.78
2/28/2017,56.87
3/1/2017,57.14
3/2/2017,57.12
3/3/2017,57.1
3/6/2017,56.68
3/7/2017,56.2
3/8/2017,55.74
3/9/2017,55.19
3/10/2017,54.53
3/13/2017,54.63
3/14/2017,54.27
3/15/2017,54.54
3/16/2017,54.8
3/17/2017,55.78
3/20/2017,55.81
3/21/2017,55.54
3/22/2017,55.89
3/23/2017,55.85
3/24/2017,56.81
3/27/2017,57.23
3/28/2017,57.35
3/29/2017,57.54
3/30/2017,58.16
3/31/2017,58.39
4/3/2017,58.44
4/4/2017,58.32
4/5/2017,58.22
4/6/2017,57.92
4/7/2017,58.02
4/10/2017,57.95
4/11/2017,57.88
4/12/2017,57.58
4/13/2017,57.51
4/17/2017,58.08
4/18/2017,58.35
4/19/2017,59.04
4/20/2017,60.08
4/21/2017,60.61
4/24/2017,61.11
4/25/2017,60.96
4/26/2017,61.56
4/27/2017,61.3
4/28/2017,60.06
5/1/2017,60.18
5/2/2017,60.5
5/3/2017,60.59
5/4/2017,60.83
5/5/2017,60.95
5/8/2017,60.94
5/9/2017,60.98
5/10/2017,60.66
5/11/2017,60.27
5/12/2017,59.93
5/15/2017,60.45
5/16/2017,59.98
5/17/2017,59.73
5/18/2017,59.82
5/19/2017,61.36
5/22/2017,61.23
5/23/2017,61.15
5/24/2017,61.89
5/25/2017,62.9
5/26/2017,63.3
5/30/2017,63.26
5/31/2017,63.61
6/1/2017,63.75
6/2/2017,64.57
6/5/2017,64.27
6/6/2017,64.16
6/7/2017,63.5
6/8/2017,62.24
6/9/2017,62.19
6/12/2017,61.29
6/13/2017,60.92
6/14/2017,60.27
6/15/2017,60.09
6/16/2017,60.14
6/19/2017,60.9
6/20/2017,59.86
6/21/2017,59.96
6/22/2017,59.51
6/23/2017,59.81
6/26/2017,59.64
6/27/2017,58.96
6/28/2017,59.18
6/29/2017,58.36
6/30/2017,58.31
7/3/2017,58.25
7/5/2017,57.94
7/6/2017,57.6
7/7/2017,58.04
7/10/2017,57.81
7/11/2017,57.9
7/12/2017,58.54
7/13/2017,58.38
7/14/2017,58.76
7/17/2017,58.33
7/18/2017,58.21
7/19/2017,58.11
7/20/2017,58.03
7/21/2017,57.98
7/24/2017,58.02
7/25/2017,58.55
7/26/2017,57.94
7/27/2017,59.5
7/28/2017,54
7/31/2017,53.98
8/1/2017,54.73
8/2/2017,55.43
8/3/2017,55.68
8/4/2017,55.44
8/7/2017,55.63
8/8/2017,54.52
8/9/2017,53.74
8/10/2017,53.07
8/11/2017,53.18
8/14/2017,53.22
8/15/2017,53.15
8/16/2017,53.5
8/17/2017,53.04
8/18/2017,52.7
8/21/2017,53.15
8/22/2017,54.45
8/23/2017,54.08
8/24/2017,53.94
8/25/2017,54.36
8/28/2017,54.4
8/29/2017,54.1
8/30/2017,54.52
8/31/2017,54.86
9/1/2017,54.93
9/5/2017,55.13
9/6/2017,54.31
9/7/2017,53.47
9/8/2017,53.49
9/11/2017,54.02
9/12/2017,53.54
9/13/2017,54.29
9/14/2017,54.53
9/15/2017,54.67
9/18/2017,54.69
9/19/2017,54.62
9/20/2017,55.15
9/21/2017,55.01
9/22/2017,55.09
9/25/2017,54.95
9/26/2017,55.13
9/27/2017,54.99
9/28/2017,54.5
9/29/2017,53.71
10/2/2017,53.81
10/3/2017,53.99
10/4/2017,53.93
10/5/2017,54.6
10/6/2017,55.17
10/9/2017,55.02
10/10/2017,55.42
10/11/2017,55.64
10/12/2017,55.97
10/13/2017,55.72
10/16/2017,54.91
10/17/2017,54.51
10/18/2017,55.21
10/19/2017,55.4
10/20/2017,54.57
10/23/2017,54.27
10/24/2017,54.28
10/25/2017,54.16
10/26/2017,54.91
10/27/2017,54.88
10/30/2017,55.17
10/31/2017,54.84
11/1/2017,55.13
11/2/2017,54.87
11/3/2017,56.03
11/6/2017,56.57
11/7/2017,57.22
11/8/2017,57.91
11/9/2017,57.36
11/10/2017,57.04
11/13/2017,56.64
11/14/2017,56.93
11/15/2017,56.7
11/16/2017,57.24
11/17/2017,56.93
11/20/2017,56.81
11/21/2017,57.26
11/22/2017,57.14
11/24/2017,56.8
11/27/2017,55.91
11/28/2017,56.66
11/29/2017,57.51
11/30/2017,57.82
12/1/2017,57.32
12/4/2017,58.76
12/5/2017,59.34
12/6/2017,59.28
12/7/2017,59.14
12/8/2017,58.61
12/11/2017,59.07
12/12/2017,59.27
12/13/2017,59.49
12/14/2017,59.7
12/15/2017,58.29
12/18/2017,58.03
12/19/2017,58.01
12/20/2017,57.73
12/21/2017,57.58
12/22/2017,57.3
12/26/2017,57.14
12/27/2017,57.27
12/28/2017,57.81
12/29/2017,57.43
1/2/2018,57.63
1/3/2018,58.71
1/4/2018,58.93
1/5/2018,59.61
1/8/2018,59.31
1/9/2018,59.18
1/10/2018,59.82
1/11/2018,60
1/12/2018,60.4
1/16/2018,60.56
1/17/2018,60.66
1/18/2018,61.09
1/19/2018,61.26
1/22/2018,61.41
1/23/2018,61.69
1/24/2018,60.83
1/25/2018,60.55
1/26/2018,57.99
1/29/2018,57.02
1/30/2018,57.19
1/31/2018,56.81
2/1/2018,56
2/2/2018,55.77
2/5/2018,54.69
2/6/2018,55.61
2/7/2018,54.46
2/8/2018,53.77
2/9/2018,54.58
2/12/2018,55.38
2/13/2018,55.67
2/14/2018,55.99
2/15/2018,56.58
2/16/2018,56.48
2/20/2018,55.97
2/21/2018,56.1
2/22/2018,55.4
2/23/2018,56.14
2/26/2018,57.17
2/27/2018,56.57
2/28/2018,57.1
3/1/2018,56.17
3/2/2018,56.93
3/5/2018,56.99
3/6/2018,57.03
3/7/2018,57.03
3/8/2018,57.47
3/9/2018,58.46
3/12/2018,59.4
3/13/2018,59.05
3/14/2018,58.83
3/15/2018,59.37
3/16/2018,59
3/19/2018,58.3
3/20/2018,58.66
3/21/2018,58.47
3/22/2018,57.77
3/23/2018,56.31
3/26/2018,57.8
3/27/2018,57.46
3/28/2018,57.9
3/29/2018,57.89
4/2/2018,56.24
4/3/2018,58
4/4/2018,58.83
4/5/2018,59.14
4/6/2018,58.34
4/9/2018,58.7
4/10/2018,59.41
4/11/2018,59.42
4/12/2018,59.43
4/13/2018,59.24
4/16/2018,59.43
4/17/2018,59.83
4/18/2018,59.5
4/19/2018,59.22
4/20/2018,58
4/23/2018,58.16
4/24/2018,57.81
4/25/2018,57.71
4/26/2018,59.38
4/27/2018,58.36
4/30/2018,57.57
5/1/2018,58.13
5/2/2018,56.7
5/3/2018,56.13
5/4/2018,57.68
5/7/2018,57.45
5/8/2018,57.67
5/9/2018,57.04
5/10/2018,57.65
5/11/2018,57.27
5/14/2018,57.13
5/15/2018,56.64
5/16/2018,57.15
5/17/2018,57.2
5/18/2018,57.2
5/21/2018,57.34
5/22/2018,56.96
5/23/2018,57.49
5/24/2018,57.68
5/25/2018,57.92
5/29/2018,57.23
5/30/2018,57.48
5/31/2018,57.48
6/1/2018,56.91
6/4/2018,57.07
6/5/2018,55.68
6/6/2018,57.17
6/7/2018,57.14
6/8/2018,56.6
6/11/2018,56.48
6/12/2018,56.48
6/13/2018,56.21
6/14/2018,57.02
6/15/2018,57.11
6/18/2018,57.22
6/19/2018,57.43
6/20/2018,52.22
6/21/2018,50.62
6/22/2018,51.24
6/25/2018,50.66
6/26/2018,50.38
6/27/2018,49.84
6/28/2018,48.54
6/29/2018,48.85
7/2/2018,49.06
7/3/2018,48.77
7/5/2018,48.61
7/6/2018,48.98
7/9/2018,49.9
7/10/2018,50.42
7/11/2018,50.14
7/12/2018,50.25
7/13/2018,51.62
7/16/2018,50.94
7/17/2018,51.28
7/18/2018,51.15
7/19/2018,51.34
7/20/2018,50.91
7/23/2018,51.19
7/24/2018,51.17
7/25/2018,51.62
7/26/2018,51.45
7/27/2018,52.15
7/30/2018,51.9
7/31/2018,52.39
8/1/2018,51.93
8/2/2018,51.68
8/3/2018,52.23
8/6/2018,52.07
8/7/2018,52.07
8/8/2018,51.55
8/9/2018,51.92
8/10/2018,51.51
8/13/2018,51.81
8/14/2018,52.59
8/15/2018,52.75
8/16/2018,53.04
8/17/2018,53.56
8/20/2018,53.92
8/21/2018,54
8/22/2018,52.82
8/23/2018,52.66
8/24/2018,52.75
8/27/2018,52.97
8/28/2018,53.05
8/29/2018,53.25
8/30/2018,53.1
8/31/2018,53.45
9/4/2018,53.53
9/5/2018,53.79
9/6/2018,54.21
9/7/2018,54.86
9/10/2018,54.97
9/11/2018,55.12
9/12/2018,54.97
9/13/2018,54.89
9/14/2018,54.75
9/17/2018,54.57
9/18/2018,55.07
9/19/2018,55.43
9/20/2018,56.43
9/21/2018,57.45
9/24/2018,56.69
9/25/2018,56.9
9/26/2018,57.27
9/27/2018,57.34
9/28/2018,56.84
10/1/2018,55.58
10/2/2018,55.59
10/3/2018,55.47
10/4/2018,55.89
10/5/2018,55.76
10/8/2018,56.54
10/9/2018,57.71
10/10/2018,56.01
10/11/2018,54.86
10/12/2018,56.45
10/15/2018,56.75
10/16/2018,57.81
10/17/2018,59.1
10/18/2018,58.64
10/19/2018,58.66
10/22/2018,58.9
10/23/2018,58.81
10/24/2018,58.06
10/25/2018,58.96
10/26/2018,58.07
10/29/2018,58.37
10/30/2018,58.59
10/31/2018,58.27
11/1/2018,58.63
11/2/2018,64.32
11/5/2018,64.48
11/6/2018,66.01
11/7/2018,68.16
11/8/2018,68.72
11/9/2018,68.6
11/12/2018,67.91
11/13/2018,67.41
11/14/2018,67.04
11/15/2018,67.62
11/16/2018,68.16
11/19/2018,67.91
11/20/2018,67.18
11/21/2018,66.77
11/23/2018,65.7
11/26/2018,65.69
11/27/2018,66.08
11/28/2018,66.82
11/29/2018,66.88
11/30/2018,66.72
12/3/2018,67.5
12/4/2018,66.65
12/6/2018,66.55
12/7/2018,65.47
12/10/2018,65.49
12/11/2018,65.92
12/12/2018,66.13
12/13/2018,66.91
12/14/2018,65.34
12/17/2018,64.47
12/18/2018,64.92
12/19/2018,64.06
12/20/2018,62.15
12/21/2018,61.39
12/24/2018,60.56
12/26/2018,63.08
12/27/2018,63.2
12/28/2018,63.39
12/31/2018,64.4
1/2/2019,64.32
1/3/2019,61.53
1/4/2019,63.57
1/7/2019,63.57
1/8/2019,63.62
1/9/2019,63.88
1/10/2019,64.19
1/11/2019,63.73
1/14/2019,63.37
1/15/2019,64.08
1/16/2019,63.77
1/17/2019,64.28
1/18/2019,64.7
1/22/2019,65.39
1/23/2019,66.43
1/24/2019,64.74
1/25/2019,67.09
1/28/2019,66.9
1/29/2019,67.04
1/30/2019,68.15
1/31/2019,68.14
2/1/2019,68.11
2/4/2019,67.58
2/5/2019,69.34
2/6/2019,68.85
2/7/2019,69.14
2/8/2019,69.75
2/11/2019,69.99
2/12/2019,69.75
2/13/2019,70.51
2/14/2019,70.84
2/15/2019,70.71
2/19/2019,70.2
2/20/2019,70.39
2/21/2019,70.7
2/22/2019,71.3
2/25/2019,71.05
2/26/2019,71.14
2/27/2019,70.15
2/28/2019,70.26
3/1/2019,70.85
3/4/2019,70.95
3/5/2019,71.58
3/6/2019,71.27
3/7/2019,70.61
3/8/2019,69.36
3/11/2019,69.68
3/12/2019,70.05
3/13/2019,70.1
3/14/2019,70.74
3/15/2019,70.67
3/18/2019,70.84
3/19/2019,71.38
3/20/2019,71.63
3/21/2019,72.26
3/22/2019,71.96
3/25/2019,72.3
3/26/2019,72.96
3/27/2019,72.74
3/28/2019,73.96
3/29/2019,74.34
4/1/2019,73.96
4/2/2019,74.27
4/3/2019,74.33
4/4/2019,74.35
4/5/2019,75.03
4/8/2019,75.2
4/9/2019,75.12
4/10/2019,75.48
4/11/2019,75.87
4/12/2019,76.65
4/15/2019,76.16
4/16/2019,75.7
4/17/2019,75.12
4/18/2019,76.06
4/22/2019,75.4
